0,0
1.45051,4.78498
5.67369,7.46169
9.34886,10.8518
13.4091,13.7698
18.3599,14.4693
23.2174,15.6545
26.5587,19.3741
30.8822,16.8626
35.6341,18.4179
39.4128,21.6923
42.3885,25.7104
47.2571,24.5718
49.6351,28.9701
49.2142,33.9524
54.1436,34.7893
54.9401,39.7254
58.4941,43.2423
58.1429,48.23
60.6301,52.5674
63.8391,56.4017
63.9211,61.4011
67.2901,65.0956
70.6591,68.7902
75.4891,67.4976
78.1989,71.6997
78.8968,76.6507
76.4566,81.0148
80.623,83.779
81.5965,88.6833
86.5362,89.4573
90,90
