0,0
2.87077,4.09374
5.73611,8.19128
7.40713,12.9038
11.2696,16.0789
16.2352,16.6639
19.992,19.9634
22.2709,24.4139
26.1281,27.5955
27.8966,32.2723
31.5588,35.6764
35.8156,38.2994
39.4331,41.751
42.0753,45.9959
44.75,50.2203
43.1999,54.974
41.5557,59.6959
46.5241,60.2574
50.6508,63.0806
53.1309,67.4221
56.7476,70.8745
61.0818,73.3674
65.9173,72.0951
69.9298,75.0783
73.9423,78.0615
77.8325,74.9205
82.8198,75.2775
85.0115,79.7715
87.2033,84.2655
89.395,88.7596
90,90
